snapshot_date,seller_id,merchant_name,tier,commission_rate,seller_city,seller_state,status
2018-06-01,2063dd1b9f568df1c16741ea7d3e6adb,Ponto Tucano,gold,0.12,guarapuava,PR,active
2018-06-01,9cea4682e16655f7da87f406902e989e,Comercial Serra,bronze,0.18,araucaria,PR,active
2018-06-01,b1ac6ea7895bc3dd6f0f6f4abbdd2821,Espaço Sertão Distribuidora,silver,0.15,canoas,RS,active
2018-06-01,851773c885feb5e2da3b4f82bc2b17ce,Vitória Express,bronze,0.18,lencois paulista,SP,active
2018-06-01,0ff83046c3fa22efee8ecf291888b191,Grupo Marfim,bronze,0.18,caxias do sul,RS,active
2018-06-01,2b2fed75b8e5ea3a052fc4c0825da485,Cristal Atacado,bronze,0.18,juiz de fora,MG,active
2018-06-01,9f50216bfd01913736a55a11b55ea842,Comercial Coral Comércio,silver,0.15,taubate,SP,active
2018-06-01,2d518637f53161b973e01f56ea4bb88e,Grupo Girassol Atacado,gold,0.12,sao paulo,SP,active
2018-06-01,aafe36600ce604f205b86b5084d3d767,Comercial Solar Importadora,platinum,0.095,sao jose,SC,active
2018-06-01,efff9341f3f8f5237b44ff67ed36a7bf,Espaço Coral Distribuidora,bronze,0.18,vitoria,ES,active
2018-06-01,a7d0f8dd44f57ef6de7f7f02e3d82630,Espaço Cristal Distribuidora,bronze,0.18,sao paulo,SP,active
2018-06-01,5b07547f10dd980738a1a27f685af669,Jacarandá Ltda,silver,0.15,balenario camboriu,SP,active
2018-06-01,a99504ac23ed125aaf5302af6cc30af9,Coral Express,bronze,0.18,monte siao,SP,active
2018-06-01,5882820ef11c4c068eea0677a7a879b4,Coral Atacado,gold,0.12,caxias do sul,RS,active
2018-06-01,7357b52d27cbaa90f81a96cbc1279396,Casa Cristal,gold,0.12,lagoa santa,MG,active
2018-06-01,180c3376aff0e43dd5788709df48a843,Marfim Distribuidora,silver,0.15,sao paulo,SP,active
2018-06-01,b4b447d715f9ab302a188fb43d3e96b3,Loja Palmeira,silver,0.15,sao paulo,SP,inactive
2018-06-01,5e25c632f9db6cfb8bc100421c2737b6,Solar Express,bronze,0.18,chapeco,SC,active
2018-06-01,f4c4daa86e30c7e5a553a8d518ac03a5,Nova Rubi Comércio,silver,0.15,cascavel,PR,active
2018-06-01,398cb257329ef7af7f1943a8974a3cbc,Comercial Solar,bronze,0.18,salvador,BA,active
2018-06-01,4003520d80d0bad1d5623f7aa3c63cda,Quartzo Distribuidora,bronze,0.18,rio de janeiro,RJ,active
2018-06-01,3289d8c3eef4873f91ce0b1343c0dd58,Mundo Palmeira,bronze,0.18,praia grande,SP,active
2018-06-01,b0f2a6122a90a93eb03e68653dd960e3,Ponto Sertão,silver,0.15,curitiba,PR,active
2018-06-01,6c1b6d0c604b776f844125f911eb7377,Distribuidora Vitória Shop,bronze,0.18,sao paulo,SP,active
2018-06-01,c4af86330efa7a2620772227d2d670c9,Empório Rubi Varejo,gold,0.12,mogi das cruzes,SP,active
2018-06-01,a888faf2d1baececa6baf9c3d603ee1f,Arte Horizonte Comércio,gold,0.12,umuarama,PR,active
2018-06-01,681fce914360217db47784ae28905a96,Ponto Mangue Varejo,silver,0.15,araucaria,PR,active
2018-06-01,31be790e64fc99f8ff48ec2bd18a3104,Mundo Âmbar Shop,bronze,0.18,sao bernardo do campo,SP,active
2018-06-01,7b3447b497e55af8c15fc7bd89d7b81a,Mundo Pampa,silver,0.15,sao paulo,SP,active
2018-06-01,e560e4022d8f7aebf155db95946c5c0f,Grupo Jacarandá,silver,0.15,belo horizonte,MG,inactive
2018-06-01,2f9b7ce230a057a98a9f5df5893ee36c,Orquídea Ltda,bronze,0.18,barueri,SP,active
2018-06-01,41b39e28db005d9731d9d485a83b4c38,Mundo Palmeira Brasil,platinum,0.095,santo andre,SP,active
2018-06-01,809413606dbfe5deefd2db646693ef67,Aurora Comércio,bronze,0.18,sao paulo,SP,active
2018-06-01,609e1a9a6c2539919b8205cf7c4e6ff0,Palmeira Brasil,platinum,0.095,brusque,SC,inactive
2018-06-01,c3e2398fcc7e581cda2e546557bf6968,Bella Sabiá Atacado,bronze,0.18,sao paulo,SP,active
2018-06-01,740205fedfe4e90ca6857bc77db0f2b4,Comercial Verde,bronze,0.18,caxias do sul,SP,active
2018-06-01,c79151301b9d90985d1fa52879213105,Serra Atacado,bronze,0.18,maringa,PR,inactive
2018-06-01,3e46a38ee171c503c3b4a3f23fe3bf0c,Loja Onda Store,bronze,0.18,sorocaba,SP,active
2018-06-01,3d4b1ae7539303b5704493798893e82c,Vitória Shop,silver,0.15,sao paulo,SP,active
2018-06-01,bdf0d02d36a1d839d0c39c4a887cdd49,Estilo Sabiá,bronze,0.18,penapolis,SP,active
2018-06-01,65a7c0788e4d632ccb5e1b594b87f0bb,Mundo Verde,bronze,0.18,petropolis,SP,active
2018-06-01,d7f1cfc638473be93baedbfd02208016,Distribuidora Sertão,silver,0.15,belford roxo,RJ,active
2018-06-01,001cca7ae9ae17fb1caed9dfb1094831,Comercial Girassol Importadora,gold,0.12,mairinque,ES,active
2018-06-01,7f35f9daf223da737b78738fbae4d977,Casa Âmbar,silver,0.15,valinhos,SP,inactive
2018-06-01,2eb70248d66e0e3ef83659f71b244378,Bella Ipanema,platinum,0.095,campinas,SP,active
2018-06-01,6061155addc1e54b4cfb51c1c2a32ad8,Cristal Distribuidora,gold,0.12,campinas,SP,active
2018-06-01,8b87cd0d43d49b9bdf40f56229364d59,Empório Aurora Express,silver,0.15,sao paulo,SP,active
2018-06-01,52a50b42accf164f9f019941e5759d9b,Ponto Atlântico,bronze,0.18,monte alegre do sul,SP,active
2018-06-01,c6bda72e4dbf5c5866b13cb1810c6d03,Bella Horizonte,gold,0.12,sao paulo,SP,active
2018-06-01,270572bb714b00531be85e16e1550f26,Distribuidora Marfim Varejo,bronze,0.18,maua,SP,active
2018-06-01,16bdc8cefd0e32a6f0824d296c5ad14a,Casa Quartzo,silver,0.15,sp,SP,active
2018-06-01,4a82c4af97ffc0fb2dc26bfdc03b1842,Orquídea Atacado,bronze,0.18,lagoa da prata,MG,active
2018-06-01,3985a3c45be355a4c57fde108bfabd1c,Arte Atlântico Atacado,bronze,0.18,rolante,RS,active
2018-06-01,07e8e8fc5222bb358e6f259da3197074,Espaço Cristal,bronze,0.18,sao paulo,SP,active
2018-06-01,cd06602b43d8800bd0afad514919d35c,Sabiá Atacado,silver,0.15,sao paulo,SP,active
2018-06-01,8f0fbe2cd4d472157dc1cdef6edecaa9,Verde Distribuidora,silver,0.15,sao paulo,SP,active
2018-06-01,f44b6f775a2b390380e0e30b5c9d3eee,Nova Rubi Brasil,gold,0.12,sao paulo,SP,active
2018-06-01,365e4bce19bda0082c3d15d83fdb8bcd,Mundo Pampa,bronze,0.18,sao caetano do sul,SP,active
2018-06-01,2e0dba2da448400b1c11d7b4b22f32a4,Casa Palmeira,bronze,0.18,santo andre,SP,active
2018-06-01,e882b2a25a10b9c057cc49695f222c19,Serra Atacado,platinum,0.095,teresopolis,RJ,active
2018-06-01,734def04b237117a09321dd6d8f3f2a2,Ponto Cedro Shop,bronze,0.18,araras,SP,active
2018-06-01,28c7d8743fbc8679f484868cc0fcaefb,Mundo Atlântico Atacado,bronze,0.18,itaporanga,SP,active
2018-06-01,9baf5cb77970f539089d09a38bcec5c3,Central Atlântico,gold,0.12,indaiatuba,SP,active
2018-06-01,e3dd723429d1b23614b7fa85e2c7a853,Sertão Brasil,silver,0.15,sao bernardo do campo,SP,active
2018-06-01,f4a04f7be452aa3bb31760bf00055dd0,Empório Orquídea,silver,0.15,santo andre,SP,active
2018-06-01,dbc22125167c298ef99da25668e1011f,Girassol Comércio,platinum,0.095,borda da mata,MG,active
2018-06-01,bc302730ea8cf49b5c74f579febb5bbf,Estilo Pampa,silver,0.15,campinas,SP,active
2018-06-01,e64ddbe1cbcf4f2fc3092b7c481f3f9d,Sabiá Brasil,bronze,0.18,sao paulo,SP,active
2018-06-01,56e361f411e38dcef17cdc2a3d99628b,Loja Verde,silver,0.15,guarulhos,SP,active
2018-06-01,048c2757535328e0d7dac690ad3c0aae,Ponto Cedro Store,platinum,0.095,franca,SP,active
2018-06-01,bdb3edbaee43a761e2d4f258dc08f348,Distribuidora Sabiá Store,bronze,0.18,lencois paulista,SP,active
2018-06-01,b127efdabeffb5d559349c7b172eb75d,Sertão Shop,bronze,0.18,sao paulo,SP,active
2018-06-01,951e8cef368f09bb3f3d03c00ca4702c,Comercial Solar Shop,silver,0.15,ibitinga,SP,active
2018-06-01,33d677f27a69b84051204ee4ae76eaca,Comercial Solar Importadora,bronze,0.18,joinville,SC,active
2018-06-01,b88e7c57cb2d8b973b7dd4a2bfa14b36,Tucano Ltda,bronze,0.18,curitiba,PR,active
2018-06-01,1967a9e2ad6f51802b093147d861df58,Ponto Serra,bronze,0.18,sao paulo,SP,inactive
2018-06-01,9da15f4a4ea758d9eeb49000dbe57e22,Rubi Brasil,silver,0.15,osasco,SP,active
2018-06-01,d91fb3b7d041e83b64a00a3edfb37e4f,Casa Pampa,platinum,0.095,praia grande,SP,active
2018-06-01,749e7cdabbaf72f16677859e27874ba5,Casa Âmbar,bronze,0.18,guarulhos,SP,active
2018-06-01,3d5d0dc7073a299e31fa718ce1bc00b6,Distribuidora Marfim Distribuidora,bronze,0.18,paraiso do sul,RJ,active
2018-06-01,688756f717c462a206ad854c5027a64a,Central Vitória,silver,0.15,guarulhos,SP,active
2018-06-01,56a8b450e802502ba53a9885ee38e29f,Orquídea Varejo,bronze,0.18,sao bernardo do campo,SP,active
2018-06-01,9b00ed88b7fdb95d6ff76e27c1b52d16,Central Coral,gold,0.12,sao paulo,SP,active
2018-06-01,4be6b962d83299498bae2190f95d6566,Nova Lírio Ltda,bronze,0.18,sao carlos,SP,active
2018-06-01,c13fb473e7cb8b83ccd543c094df0608,Ipanema Importadora,silver,0.15,sao paulo,SP,active
2018-06-01,17998cf586426bf0f2c3726cb0a4b211,Distribuidora Cedro Varejo,bronze,0.18,belo horizonte,MG,active
2018-06-01,c88f62b4c386a59281014d677864d016,Onda Varejo,silver,0.15,arapongas,PR,inactive
2018-06-01,c864036feaab8c1659f65ea4faebe1da,Ponto Quartzo,gold,0.12,campo largo,PR,active
2018-06-01,8d899e15a5925f097cca50faa49b15e3,Verde Ltda,bronze,0.18,sao roque,SP,active
2018-06-01,79565f7d5603b24ddf07ade262547f2f,Solar Distribuidora,bronze,0.18,araraquara,SP,inactive
2018-06-01,ba143b05f0110f0dc71ad71b4466ce92,Bella Orquídea Ltda,silver,0.15,sao paulo,SP,active
2018-06-01,4e0d109ccfba9a1151c103049880c857,Empório Palmeira,bronze,0.18,sao joao de meriti,RJ,active
2018-06-01,89dda63a3c907c468ec88c310ed91213,Mundo Quartzo Ltda,bronze,0.18,maua/sao paulo,SP,active
2018-06-01,c522be04e020c1e7b79f3acff36513d5,Prime Jacarandá Atacado,bronze,0.18,santana de parnaiba,SP,active
2018-06-01,5f5b43b2bffa8656e4bc6efeb13cc649,Atlântico Importadora,silver,0.15,sao paulo,SP,active
2018-06-01,87f3e35268860433e13d577825aada95,Verde Store,bronze,0.18,bom jesus dos perdoes,SP,active
2018-06-01,c5e60e39c0f42b8e827daa13cff74afa,Nova Quartzo Atacado,bronze,0.18,sao paulo,SP,active
2018-06-01,bca9230d3bbb4efa51872bf605a2f1ad,Espaço Cristal,bronze,0.18,sao paulo,SP,active
2018-06-01,4bc3d93e4a5f88a598d3d8ce4ae510b3,Central Vitória Shop,bronze,0.18,sao paulo,SP,inactive
2018-06-01,6e864f5c4669eff3d98140a07cc50202,Comercial Ipanema,bronze,0.18,sao paulo,SP,active
2018-06-01,7bcd7c5f8631701474db233ccf1c094b,Serra Distribuidora,bronze,0.18,sao paulo,SP,active
2018-06-01,8b2d4ab22f42c5cfc338b846decfda60,Espaço Mangue,bronze,0.18,fazenda rio grande,PR,active
2018-06-01,d9bd94811c3338dceb4181f3dbc0c73e,Arte Aurora,gold,0.12,sao paulo,SP,active
2018-06-01,e70053bf73d1b5863932e53a9fa47496,Arte Vitória Brasil,silver,0.15,sao paulo,SP,active
2018-06-01,dbd66278cbfe1aa1000f90a217ca4695,Nova Jacarandá,silver,0.15,sao paulo,SP,active
2018-06-01,e7d5b006eb624f13074497221eb37807,Sertão Importadora,silver,0.15,santo andre,SP,active
2018-06-01,6c9875b2f94ba781186f0c1aed8d1687,Estilo Tucano Varejo,silver,0.15,brotas,SP,active
2018-06-01,d63f306de130e0391d38a792541723b8,Sertão Comércio,silver,0.15,sao paulo,SP,active
2018-06-01,2f74af7a0ee5636f12c2336f9fffed47,Estilo Horizonte Importadora,bronze,0.18,sao paulo,SP,active
2018-06-01,c7fdb77fdbff3c41981bc52f787e959e,Jacarandá Importadora,bronze,0.18,santo andre,SP,active
2018-06-01,04fdea0c111866e6cf812f1570d6b5bd,Empório Aurora Store,bronze,0.18,sao paulo,SP,active
2018-06-01,63b464dbf392c7b80d12d932fa7cafed,Nova Horizonte Varejo,gold,0.12,arinos,SP,active
2018-06-01,747c1cdcd1737dcfbd1547f6eb6f2cf3,Grupo Jacarandá Importadora,bronze,0.18,ibitinga,SP,active
2018-06-01,2b402d5dc42554061f8ea98d1916f148,Tucano Comércio,bronze,0.18,irece,BA,active
2018-06-01,9c068d10aca38e85c50202e17b4a7e88,Distribuidora Lírio,silver,0.15,coxim,MS,active
2018-06-01,7c67e1448b00f6e969d365cea6b010ab,Estilo Cedro Store,platinum,0.095,itaquaquecetuba,SP,active
2018-06-01,9ef932e837d8b7f392c0bfee9d359dc2,Grupo Quartzo Ltda,bronze,0.18,ibitinga,SP,active
2018-06-01,d8bf0fc082fd4a77fc2e5679b6c00133,Ipanema Atacado,bronze,0.18,guiricema,SP,active
2018-06-01,66dc1b1632bd6a3e508510c5b3492107,Prime Sabiá,silver,0.15,jau,SP,active
2018-06-01,a7ecf689b40a44361e259b28939023e4,Marfim Express,bronze,0.18,vila velha,ES,active
2018-06-01,939e6227d6964a11a70aa91243e418f2,Solar Varejo,bronze,0.18,conselheiro lafaiete,MG,active
2018-06-01,db1f0f7c7e5e87f40b62226f020bb297,Empório Cristal,bronze,0.18,pinhais,PR,active
2018-06-01,91f0eec23d4a61d7d7caeefa3f0ad1ca,Loja Mangue Shop,silver,0.15,tubarao,SC,active
2018-06-01,edf3fabebcc20f7463cc9c53da932ea8,Arte Mangue Ltda,bronze,0.18,sao paulo,SP,active
2018-06-01,b335c59ab742f751a85db9c411a86739,Empório Lírio,silver,0.15,araguari,MG,active
2018-06-01,c24173065483e421f9e5e7f599de101d,Marfim Express,bronze,0.18,sao paulo,SP,active
2018-06-01,01fdefa7697d26ad920e9e0346d4bd1b,Sabiá Express,gold,0.12,londrina,PR,active
2018-06-01,d9e8c084b68fe958861d8f2c21202e6b,Comercial Verde Atacado,platinum,0.095,sao paulo,SP,active
2018-06-01,466222e777149751370e7e98fb623b0c,Prime Aurora,bronze,0.18,rio de janeiro,RJ,active
2018-06-01,43f8c9950d11ecd03a0304a49e010da6,Âmbar Ltda,silver,0.15,carapicuiba,SP,active
2018-06-01,4450bd8327d471c4a11a83d1445b1b62,Prime Ipanema,silver,0.15,cotia,SP,active
2018-06-01,257e61d3251fb5efb9daadddbc2cf7ca,Ponto Tucano,gold,0.12,apucarana,PR,active
2018-06-01,5d76d80a2f5f39c891b996a1bf4c9853,Grupo Pampa Shop,silver,0.15,sao paulo,SP,inactive
2018-06-01,e5def42655b7490edac5a56fe8e9e603,Casa Palmeira,bronze,0.18,amparo,SP,active
2018-06-01,091065b789659bc3cd9af9cb3a6253ff,Lírio Shop,silver,0.15,canoas,RS,active
2018-06-01,c74f14c1e26cf1bd5bd34b6a1e274426,Central Quartzo,bronze,0.18,sao miguel do oeste,SC,active
2018-06-01,c26a2be5b53b7db6b276280da212a779,Nova Serra Comércio,platinum,0.095,nova friburgo,RJ,active
2018-06-01,cfa5ab0e4d3fc212fd0b3410e7081c62,Vitória Ltda,silver,0.15,uba,MG,active
2018-06-01,19d62d484cba71963c93f0f00ab42013,Ponto Pampa,bronze,0.18,gaspar,SC,inactive
2018-06-01,6750d71153f00fc58829af2a8ef1bcf1,Atlântico Ltda,platinum,0.095,rio bonito,RJ,active
2018-06-01,c60b801f2d52c7f7f91de00870882a75,Espaço Cedro,gold,0.12,guarulhos,SP,inactive
2018-06-01,b57e8460909fa137df7951b4a3b5ea84,Nova Vitória Express,bronze,0.18,porto alegre,RS,active
2018-06-01,eeb6de78f79159600292e314a77cbd18,Distribuidora Cedro,platinum,0.095,lages,SC,inactive
2018-06-01,abe021b01ba992245271b9aa422032df,Jacarandá Distribuidora,gold,0.12,curitiba,PR,active
2018-06-01,5305693ffae2d3463377b1f6fe67b15a,Loja Quartzo,silver,0.15,penapolis,SP,active
2018-06-01,f049a72cf58fd31b11f8919cade515e7,Mundo Atlântico,bronze,0.18,sao paulo,SP,active
2018-06-01,e51f22821f0c12a16ad5c020cdcd55e9,Cristal Express,bronze,0.18,santo antonio de padua,SP,active
2018-06-01,a2a41aedb70551d4a85aa04dc2fced48,Bella Vitória Store,bronze,0.18,sao paulo,SP,active
2018-06-01,4bf2f4ee540798a61f9636d12cd9cc80,Loja Coral Comércio,silver,0.15,assis,SP,active
2018-06-01,c0e0b73d039eb9a99b6ce4cb7a429cd3,Casa Orquídea,bronze,0.18,laurentino,SC,active
2018-06-01,19484c79cef6c062cb177aa4ef2fcc3c,Loja Girassol,silver,0.15,valinhos,SP,active
2018-06-01,25e6ffe976bd75618accfe16cefcbd0d,Central Aurora Shop,platinum,0.095,sao paulo,SP,active
2018-06-01,9dda5bbacd45e18d6485fee649205d09,Empório Palmeira,platinum,0.095,santa rita do sapucai,MG,active
2018-06-01,2528744c5ef5d955adc318720a94d2e7,Cristal Express,silver,0.15,jundiai,SP,active
2018-06-01,b8d890108a7a80e4f5d59eea9f362438,Central Ipanema,bronze,0.18,curitiba,PR,active
2018-06-01,2c9005d8043aff18b8557ffb7b13cda4,Comercial Mangue,bronze,0.18,cachoeiro de itapemirim,ES,active
2018-06-01,062c325cd6a2b87845fab56b4ec2eeae,Nova Marfim,bronze,0.18,sao paulo,SP,active
2018-06-01,1d8dbc4f32378d715c717c1c1fc57bae,Estilo Rubi Ltda,gold,0.12,arapongas,PR,active
2018-06-01,fc906263ca5083d09dce42fe02247800,Empório Onda,gold,0.12,belo horizonte,MG,active
2018-06-01,1d2732ef8321502ee8488e8bed1ab8cd,Casa Sabiá,silver,0.15,poa,RJ,active
2018-06-01,626ab1cd96932367f0eeec2e47046c12,Comercial Pitanga,silver,0.15,sao paulo,SP,active
2018-06-01,a70e9066dbfd10b6b97a3f54a1356762,Cedro Distribuidora,platinum,0.095,mandaguari,PR,active
2018-06-01,ce69a8021d18961dd2a40269b7c2c293,Espaço Lírio Express,silver,0.15,curitiba,PR,active
2018-06-01,9596c870880d900012f2e8e6e30d06d7,Distribuidora Vitória,gold,0.12,varginha,MG,active
2018-06-01,4b98b0428fc1932cc2514ef9ce2505e6,Empório Quartzo,bronze,0.18,taboao da serra,SP,active
2018-06-01,1da366cade6d8276e7d8beea7af5d4bf,Solar Distribuidora,gold,0.12,uba,MG,active
2018-06-01,a3082f442524a1be452e3189e003b361,Casa Âmbar Brasil,bronze,0.18,curitiba,SP,active
2018-06-01,a56a8043ebf66e42119618fb8cf232c6,Loja Girassol Shop,bronze,0.18,joinville,SC,inactive
2018-06-01,184725737946a1a938bbbd1a9e978103,Estilo Tucano,bronze,0.18,maua,SP,active
2018-06-01,3820c6537b3853be1a0687d5a60807ec,Loja Girassol Shop,bronze,0.18,cotia,SP,active
2018-06-01,244b04680fdbded0acf5aebd9c92b44a,Sertão Shop,silver,0.15,carazinho,SP,active
2018-06-01,e96498ed8daaa3e9c23f7a62da76591c,Lírio Varejo,platinum,0.095,sao paulo,SP,active
2018-06-01,5741dc2bf5044c34d0698681c5081bed,Coral Importadora,silver,0.15,sao jose dos campos,SP,active
2018-06-01,ad781527c93d00d89a11eecd9dcad7c1,Estilo Sabiá Ltda,silver,0.15,sao jose do rio preto,SP,active
2018-06-01,b5e3e38609125694d2ea2417522a60b7,Pitanga Ltda,bronze,0.18,florianopolis,SC,active
2018-06-01,bacb1f0ed56ad24198f5810d2b3fe9a5,Solar Varejo,gold,0.12,jacarei,SP,active
2018-06-01,980640c45d7a4635885491d077167e4d,Casa Marfim,bronze,0.18,rio claro,SP,active
2018-06-01,ae45ad30c2d2e5913094769690a239d2,Aurora Importadora,bronze,0.18,franca,SP,active
2018-06-01,2cb98e27ce1c18abdb42209b34c382a7,Mundo Tucano Atacado,bronze,0.18,ribeirao preto,SP,active
2018-06-01,2156f2671501a81034d7d07f217609d0,Ponto Jacarandá Atacado,silver,0.15,sp,SP,active
2018-06-01,de0c78824586e9a5f5f04fd84e25df39,Lírio Atacado,bronze,0.18,vargem grande paulista,SP,active
2018-06-01,128639473a139ac0f3e5f5ade55873a5,Mundo Cristal,gold,0.12,maringa,PR,active
2018-06-01,0791d9fc1e30678ecf03d3e55fa108d3,Grupo Palmeira,silver,0.15,riberao preto,MG,active
2018-06-01,7a241947449cc45dbfda4f9d0798d9d0,Grupo Marfim Brasil,silver,0.15,jacutinga,MG,active
2018-06-01,cfd7ddab722b902f7ac5b5f3ba6d723d,Ipanema Shop,bronze,0.18,contagem,MG,active
2018-06-01,0e72c1a751b496722a6cb1f10653b62a,Palmeira Comércio,bronze,0.18,sao paulo,SP,active
2018-06-01,7e1fb0a3ebfb01ffb3a7dae98bf3238d,Vitória Express,platinum,0.095,franca,SP,active
2018-06-01,376a891762bbdecbc02b4b6adec3fdda,Tucano Varejo,bronze,0.18,goiania,GO,active
2018-06-01,90b36c5aeb728d5504a39f435bef0c5f,Central Marfim Express,bronze,0.18,conchal,SP,active
2018-06-01,e76ecc7e9a1a1e3c6df9d2a8261c423d,Estilo Vitória,bronze,0.18,belo horizonte,MG,active
2018-06-01,1dfe5347016252a7884b694d4f10f5c4,Pampa Express,silver,0.15,ibitinga,SP,active
2018-06-01,528bcf6680c36dddf07620bd35b33a6f,Distribuidora Serra Distribuidora,bronze,0.18,sao paulo,SP,active
2018-06-01,f114dca2828bf718548db175ebe2cfcd,Rubi Ltda,bronze,0.18,cambe,PR,active
2018-06-01,33dd941c27854f7625b968cc6195a552,Grupo Palmeira Importadora,gold,0.12,vila velha,ES,active
2018-06-01,579891617139df7d8671d373f0669622,Nova Cristal Varejo,bronze,0.18,rio de janeiro,RJ,active
2018-06-01,48985c61529077fa4f1e38bcff0f2ed3,Empório Âmbar,bronze,0.18,porto alegre,RS,active
2018-06-01,25c5c91f63607446a97b143d2d535d31,Loja Aurora,platinum,0.095,itauna,MG,active
2018-06-01,f205b1a3ca9a34e0f8a228bae6e4c7b3,Bella Palmeira,silver,0.15,cachoeirinha,RS,active
2018-06-01,d2374cbcbb3ca4ab1086534108cc3ab7,Ipanema Brasil,gold,0.12,ibitinga,SP,active
2018-06-01,ef728fa1f17436c91ed1ccd03dcf9631,Estilo Rubi,silver,0.15,jau,SP,active
2018-06-01,1eade46fba20122dc4aefb379f8c636b,Distribuidora Jacarandá,gold,0.12,rolandia,SP,active
2018-06-01,b9de031b671cd48b28fae9d828cbf2b4,Horizonte Store,bronze,0.18,sao paulo,SP,active
2018-06-01,6f835fd4be26989b1b064399da346143,Loja Vitória Varejo,silver,0.15,curitiba,PR,active
2018-06-01,c9a06ece156bb057372c68718ec8909b,Casa Rubi Ltda,silver,0.15,brasilia,DF,active
2018-06-01,6b2612338467c08c9b25f0cc55b1578d,Ponto Orquídea Varejo,bronze,0.18,marialva,PR,active
2018-06-01,40d54b51e962dbe09cabbcfd33298dee,Comercial Rubi,gold,0.12,santo andre,SP,active
2018-06-01,70c27847eca8195c983ed7e798c56743,Comercial Pampa Distribuidora,gold,0.12,rio de janeiro,RJ,active
2018-06-01,b98b715fe9e276204e2a3464f48cd796,Âmbar Importadora,bronze,0.18,sao paulo,SP,active
2018-06-01,0b1ca3ef18a63d7eb0c8897fa0849c08,Loja Onda,bronze,0.18,sao roque,SP,active
2018-06-01,37ceb404da208418c9032f0674e57804,Distribuidora Tucano,bronze,0.18,sao paulo,SP,active
2018-06-01,05d2173d43ea568aa0540eba70d2ca76,Ponto Coral Brasil,silver,0.15,alfenas,MG,active
2018-06-01,661ad5fcc28cdfb8bcadb12bb2272475,Nova Horizonte,bronze,0.18,balneario camboriu,SC,active
2018-06-01,999f6d9a1c7c81f43be44c6b7d076210,Espaço Sabiá,silver,0.15,sao paulo,SP,active
2018-06-01,101a3a003516bc11253298b2fad3cb65,Estilo Cristal Brasil,gold,0.12,rio claro,SP,active
2018-06-01,b839e41795b7f3ad94cc2014a52f6796,Empório Palmeira Brasil,platinum,0.095,sao caetano do sul,SP,active
2018-06-01,a20d8058c866dbaeca014d2cd20ac62e,Prime Quartzo,gold,0.12,sao jose dos campos,SP,active
2018-06-01,6824a69c9ea0313eba299dd4a2dba09a,Orquídea Shop,bronze,0.18,formiga,MG,active
2018-06-01,058cb5aeb36d7c0fcae20fc85d5e0a59,Orquídea Shop,gold,0.12,rio de janeiro,RJ,active
2018-06-01,48efc9d94a9834137efd9ea76b065a38,Espaço Aurora Ltda,bronze,0.18,curitiba,PR,inactive
2018-06-01,218f991754f360af9c2daa5e0b8e990c,Estilo Cedro Store,silver,0.15,sao paulo,SP,active
2018-06-01,5dc4bdaf869e8c77c648078cbe8d59c2,Estilo Jacarandá,bronze,0.18,florianopolis,SC,active
2018-06-01,9261d76c62caaf0b24677c2ceb7f8f20,Quartzo Atacado,bronze,0.18,palhoca,SC,active
2018-06-01,a3b0df0065e264a91b7bbf5f844af5cd,Onda Comércio,bronze,0.18,sao bernardo do capo,SP,active
2018-06-01,37dd29b36c458d82f74a953c40c43645,Sabiá Shop,silver,0.15,limeira,SP,active
2018-06-01,077c5fae4bea9500e3737b16f71b9d3a,Atlântico Atacado,bronze,0.18,sorocaba,SP,active
2018-06-01,0dd184061fb0eaa7ca37932c68ab91c5,Bella Aurora Express,platinum,0.095,guarulhos,SP,active
2018-06-01,5b35136197710e16ac5e7b7c2bd4ea85,Jacarandá Comércio,gold,0.12,rio de janeiro,RJ,active
2018-06-01,60562ab00b8054280520d390c8c0045c,Estilo Rubi,gold,0.12,sao paulo,SP,active
2018-06-01,1d29dfba02015238dfbe2449a5eaa361,Grupo Cedro Ltda,bronze,0.18,vicosa,MG,active
2018-06-01,ad273c9eb54ecb4532de4bf75bae9e4e,Central Orquídea,bronze,0.18,curitiba,PR,active
2018-06-01,7813ea3ebd9411dc600b4dd01f7a97b9,Solar Comércio,silver,0.15,osasco,SP,active
2018-06-01,559d56f3b8f0bc2e5a9a62fe2ce2a39f,Loja Onda,bronze,0.18,joinville,SC,active
2018-06-01,57df9869a600bd6b7c405f2a862eccfb,Pampa Shop,bronze,0.18,santa rita do sapucai,MG,active
2018-06-01,777a0c55737f34ffeb78010f7542ab41,Grupo Ipanema,bronze,0.18,sao paulo,SP,active
